title,price,rating,reviews_count,free_delivery,deal_badge,amoled,hd_display,lcd,oled,gps,bluetooth,calling,alexa,heart_rate,spo2,sleep,blood_oxygen,sports,fitness_tracker,step_counter,waterproof,ip68,ip67,5atm,men,women,kids,short_name,price_segment,is_popular
"fire-boltt ninja call pro plus bluetooth calling smart watch, 1.83″ hd display, ai voice assistant, 120+ sports modes, ip67 waterproof, spo2 & heart rate monitor smartwatch for men & women - grey",1099.0,3.9,120000.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire-boltt ninja call pro plus,Budget,0
"fire-boltt phoenix pro round smart watch 1.39″ hd display with bluetooth calling, ai voice assistant, spo2 & heart rate monitor, 120+ sports modes, ip67 waterproof smartwatch for men & women - blue",1099.0,3.7,6200.0,True,Limited time deal,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire-boltt phoenix pro round smart,Budget,0
"amazfit bip 6 smart watch 46mm, 14 day battery, 1.97"" amoled display, gps & free maps, ai, bluetooth call & text, health, fitness & sleep tracker, 140+ workout modes, 5 atm water-resistance, black",7999.0,4.2,4700.0,True,,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,amazfit bip 6 smart watch,Premium,1
"fire-boltt brillia smart watch 2.02” super amoled display, bluetooth calling, spo2, heart rate monitor, 120+ sports modes, fitness tracker, voice assistant, smart watch for man & women",1699.0,4.0,23100.0,True,Limited time deal,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,fire-boltt brillia smart watch 2.02”,Budget,1
"boat wave call 2 plus smart watch w/bilingual support (hindi/english), 1.96”(4.97 cm) hd display, bt calling, 100+sports modes, animated watch faces, voice assistant(active black)",1449.0,4.0,830.0,True,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,boat wave call 2 plus,Budget,0
"fire-boltt phoenix air smart watch 1.26” round display, rotating button, wireless charging, ultra lightweight metal body, bluetooth calling, smartwatch with silicone & mesh steel straps cloud white",1099.0,4.1,1700.0,True,Limited time deal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire-boltt phoenix air smart watch,Budget,1
"boat lunar discovery neo, 1.39"" (3.5 cm) round hd display, premium metallic finish, animated watchfaces, 100+ sports mode, bluetooth calling, smart watch for men & women (active black)",1399.0,4.0,21200.0,True,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"boat lunar discovery neo, 1.39""",Budget,1
"fire-boltt talk round smart watch 1.39″ tft display with bluetooth calling, dual button, voice assistance, spo₂ & heart rate monitor, 120+ sports modes, smartwatch for men & women - grey",1099.0,4.0,60100.0,True,Limited time deal,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt talk round smart watch,Budget,1
"boat storm call 3 w/tbt navigation, daily activity tracker, diy watch face studio,700+ active modes, 1.83"" (4.6 cm) hd display fitness smart watch for men & women(active black)",1399.0,4.1,34800.0,True,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,boat storm call 3 w/tbt,Budget,1
"noise origin smart watch smoothest ui experience (new nebula ui) & en 1 processor, 1.46"" apexvision amoled display, stainless steel, contour-cut design, fitness age, fast charging (jet black)",2499.0,4.1,7600.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise origin smart watch smoothest,Budget,1
"fire-boltt ninja call pro bluetooth calling smart watch, 1.69″ hd display, dual chip,ai voice assistant, 120+ sports modes, spo2 & heart rate monitor, fitness tracker smartwatch for men & women - blue",999.0,3.9,120000.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,fire-boltt ninja call pro bluetooth,Budget,0
"noisefit halo 1.43"" amoled display, bluetooth calling round dial smart watch, premium metallic build, always on display, smart gesture control, 100 sports modes (vintage brown)",2999.0,4.0,5100.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"noisefit halo 1.43"" amoled display,",Budget,1
"fastrack limitless glide x 1.83"" smart watch with ultra uv hd display, spo2, heart rate & sleep tracking, bluetooth calling, 100+ sports modes, 5-day battery, smartwatch for men & women (wine red)",1299.0,4.0,3600.0,True,,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,"fastrack limitless glide x 1.83""",Budget,1
"fire-boltt rise round smart watch 1.85″ hd display with bluetooth calling, rotating crown, ai voice assistant, spo2 & heart rate monitor, 120+ sports modes, ip67 waterproof metal smartwatch - gold",1299.0,4.0,40800.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,fire-boltt rise round smart watch,Budget,1
"sekyo s1 kids smartwatch for boys & girls, calling smart watch for kids with location tracker, camera, sos & safe zone alert, remote monitoring, voice chat, app control, 4g/5g sim support -blue",2849.0,3.4,1100.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sekyo s1 kids smartwatch for,Budget,0
"fire-boltt talk round smart watch 1.39″ tft display with bluetooth calling, dual button, voice assistance, spo₂ & heart rate monitor, 120+ sports modes, metal smartwatch for men & women - silver",1299.0,4.0,60100.0,True,,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt talk round smart watch,Budget,1
"noise colorfit ultra 3 bluetooth calling smart watch with biggest 1.96"" amoled display, premium metallic build, functional crown, gesture control with metallic strap (jet black: elite edition)",2599.0,4.1,7600.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise colorfit ultra 3 bluetooth,Budget,1
"fire-boltt assault rugged smartwatch – 1.5"" hd display, bluetooth calling, 600mah battery, compass, heart rate & spo2 monitoring, 7-10 days battery life, heavy metal sports design",1030.0,3.0,69.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,fire-boltt assault rugged smartwatch –,Budget,0
"noise endeavour pro outdoor rugged military smart watch, titanium alloy bezel, dual-band gps, 164ft water resistance, 28 days battery on standby, ai companion, for ios & android (carbon black)",9999.0,4.0,2500.0,True,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise endeavour pro outdoor rugged,Premium,1
"amazfit pop 3s smart watch with 1.96"" amoled display, bt calling, spo2, 12-day battery life, 304 stainless steel, ai voice assistance, 100 sports modes, 24h hr monitor, music control (metallic sliver)",3999.0,3.8,583.0,True,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,amazfit pop 3s smart watch,Mid-Range,0
"noise endeavour 2 (smartchoice) rugged smart watch – 1.46″ amoled display, built-in gps, abc sensors, up to 7-day battery, 5atm water resistance, ai, strava integration, for ios & android (jet black)",5499.0,3.4,64.0,True,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,noise endeavour 2 (smartchoice) rugged,Mid-Range,0
"fire-boltt phoenix pro round smart watch 1.39″ hd display with bluetooth calling, ai voice assistant, spo2 & heart rate monitor, 120+ sports modes, ip67 waterproof smartwatch for men & women - brown",999.0,3.7,6200.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire-boltt phoenix pro round smart,Budget,0
"noise icon arc 2.01"" immersive curved display smartwatch, 10-day battery, 1atm water resistant, functional crown, 100+ sports modes, health suite™, voice assistant, built-in games (nickel brown)",1299.0,4.0,1100.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"noise icon arc 2.01"" immersive",Budget,1
"fastrack radiant fx3 smart watch, 3.63 cm amoled display, functional crown, aod & dnd mode, singlesync bt calling, ai voice assistant, women's health tracking, 100+ sports & smartwatch faces (sliver)",4995.0,3.8,922.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"fastrack radiant fx3 smart watch,",Mid-Range,0
"pebble gravity 1.43” amoled smartwatch with always-on display | bluetooth calling, qr payment, compass | 700 nits brightness | health & fitness tracking | feather touch ui, premium design - black",3499.0,3.6,91.0,True,Limited time deal,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,pebble gravity 1.43” amoled smartwatch,Mid-Range,0
"noise twist go round dial smartwatch with bt calling, 1.39"" display, metal build, 100+ watch faces, ip68, sleep tracking, 100+ sports modes, 24/7 heart rate monitoring (gold link)",1899.0,4.0,2800.0,True,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,noise twist go round dial,Budget,1
"redmi watch 5 active, 2"" display, metal body, 18 day battery, bluetooth calling, advanced ai noise cancellation, alexa, matte silver",1999.0,4.2,302.0,True,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"redmi watch 5 active, 2""",Budget,0
"noise pro 6 max smart watch:intelligent with noise ai, endless ai watch faces, ai companion, 1.96” amoled, stainless steel build, built-in gps, 5 atm, en2 processor, for ios & android(chrome black)",7999.0,4.0,24100.0,True,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise pro 6 max smart,Premium,1
"goboult dire smartwatch 1.38'' 2.5d curved hd display, 500 nits brightness, ip67, 250+ watchfaces, 120+ sports modes, ai voice assistant, spo2 monitoring (denim blue)",1299.0,5.0,1.0,True,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,goboult dire smartwatch 1.38'' 2.5d,Budget,0
"fire‑boltt phoenix pro round smart watch 1.39″ display with bluetooth calling, ai voice assistant,spo2 & heart rate monitor, 120+ sports modes,ip67 waterproof metal smart watch for men & women - black",1299.0,3.7,6200.0,True,Limited time deal,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire‑boltt phoenix pro round smart,Budget,0
"hammer ultra classic 2.01"" always on display, bluetooth calling smart watch, wireless charging, 1 extra starp, raise to wake, in-built games, brightness adjustment, bp, spo2, hr monitoring",1399.0,3.2,66.0,True,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"hammer ultra classic 2.01"" always",Budget,0
"fastrack volt s1 smart watch for man and women latest with 1.83"" display, silicone strap, bt calling, 100+ sports modes, heart rate, spo2, ip68, ideal smartwatch for boys and girls (blue)",1599.0,4.1,249.0,True,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,fastrack volt s1 smart watch,Budget,0
pebble hive octa display smartwatch | bt calling | functional rotating crown | multi sports modes | sleep monitoring | health suite | customizable watch faces | in-built games & world clock - black,1699.0,3.7,390.0,True,Limited time deal,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,pebble hive octa display smartwatch,Budget,0
"fire-boltt ninja blaze smart watch, stainless steel strap & steel body, 1.83” display bluetooth calling built-in mic & speaker, 120+ sports modes, smartwatch for man and woman onyx black",1299.0,4.0,1500.0,True,Limited time deal,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"fire-boltt ninja blaze smart watch,",Budget,1
"fire-boltt ninja phantom smart watch 1.83” display, transparent clear body design, bluetooth calling, 120+ sports modes, voice assistant, ai outfit watch face smartwatch for men & women stealth white",999.0,4.0,1500.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt ninja phantom smart watch,Budget,1
"goboult newly launched tuff hawk smart watch 1.39'' hd display, bt calling, working crown, 150+watchfaces, 450 nits brightness, ai voice assistant, spo2 monitoring (saffron)",1499.0,2.0,1.0,True,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,goboult newly launched tuff hawk,Budget,0
"gamesir nexoro 2.01” smartwatch for men & women bluetooth call, heart rate, spo2, sleep & 100+ sports modes, ip68 waterproof, compatible with android & iphone (metal black)",999.0,3.7,161.0,True,Limited time deal,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,gamesir nexoro 2.01” smartwatch for,Budget,0
"fire‑boltt rise smart watch 1.85″ hd display with bluetooth calling, ai voice assistant, rotating crown, spo2 & heart rate monitor, 120+ sports modes,ip67 waterproof smart watch for men & women - grey",1199.0,4.0,40800.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire‑boltt rise smart watch 1.85″,Budget,1
"boat chrome horizon, premium metal body, video watch faces, 1.51”(3.83cm) amoled round display, hrv & vo2 max, auto-activity detection, asap charge, hrv smartwatch for men & women (royal blue)",3299.0,4.0,444.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"boat chrome horizon, premium metal",Mid-Range,0
"noise biggest launch pro 5 smart watch with 1.85"" amoled display, bt calling, new diy watch faces, ultra personalization with smart dock, productivity suite, 100 sports modes and more -(sunset orange)",3499.0,3.8,2200.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,noise biggest launch pro 5,Mid-Range,0
"goboult saber smart watch 1.43'' amoled display, functional rotating bezel, aod, bt calling, 200+watchfaces, 700 nits brightness, ai voice assistant, spo2 monitoring, 120+ sports mode (metal black)",2799.0,4.3,134.0,True,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,goboult saber smart watch 1.43'',Budget,0
"sekyo s2 pro kids smartwatch for boys & girls, calling smart watch for kids with location tracker, camera, sos & safe zone alert, remote monitoring, family chat, app control, 4g/5g sim support -black",2990.0,3.5,1600.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sekyo s2 pro kids smartwatch,Budget,0
"fastrack limitless fs2 pro 1.96"" amoled smart watch with bt calling, ai voice assistant, 100+ sports modes, 5-day battery, fast charge, health tracking, – smartwatch for men & women (beige)",2995.0,3.9,1500.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"fastrack limitless fs2 pro 1.96""",Budget,0
"boat wave sigma 3 w/turn-by-turn navigation, 2.01"" hd display, bluetooth calling, crest+ os, qr tray, watch face studio, coins, emergency sos smart watch for men & women(active black)",1499.0,3.8,4800.0,True,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,boat wave sigma 3 w/turn-by-turn,Budget,0
"fire‑boltt rise round smart watch 1.85″ hd display with bluetooth calling, rotating crown, ai voice assistant, spo2 & heart rate monitor,120+ sports modes, ip67 waterproof metal smartwatch - rose gold",1299.0,3.6,248.0,True,Limited time deal,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,fire‑boltt rise round smart watch,Budget,0
"fire-boltt ninja call pro max bluetooth calling smart watch, 2.01″ hd display, 120+ sports modes, health suite, ai voice assistance, spo2 & heart rate monitor smartwatch for men & women - green",1104.0,3.7,6200.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt ninja call pro max,Budget,0
"boat wave sigma 3 curv smartwatch with 2.01” (5.33 cm) immersive curved display, metallic finish, functional crown, bt calling, sleep, stress, heart rate & spo2 monitoring, sos, ip68 (black active)",1499.0,5.0,3.0,True,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,boat wave sigma 3 curv,Budget,0
"boat ultima prime smartwatch with 1.43” amoled display, aod, personalized fitness nudges, functional crown,100+ sports modes, create your own watchface, smartwatch for man and woman (steel black)",2499.0,3.9,2600.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,boat ultima prime smartwatch with,Budget,0
"noise colorfit pulse 3 with 1.96"" biggest display bluetooth calling smart watch, premium build, auto sport detection & 170+ watch faces smartwatch for men & women (mocha brown)",1499.0,3.9,5100.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,noise colorfit pulse 3 with,Budget,0
"noise pulse 2 pro [new launch] 1.8"" vibrant display, bluetooth calling smart watch for men & women, 7 days battery life, metallic finish, built-in games, voice assistance, health suite (elite black)",1699.0,3.9,24200.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,noise pulse 2 pro [new,Budget,0
titan evolution smartwatch comes with 1.85” amoled display with 390 * 450 pixel resolution|singlesync bt calling|ai voice assistant|100+ sports modes and watchfaces|upto 7 day battery|ip68,6999.0,4.2,73.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,titan evolution smartwatch comes with,Mid-Range,0
"fastrack jupitor r2 smart watch, 1.38” tft display, 240 * 240 pixel resolution, singlesync bt calling, ai voice assistant, 100+ sports modes & smartwatch faces,upto 5 day battery, ip68 (blue)",1799.0,3.8,129.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"fastrack jupitor r2 smart watch,",Budget,0
"goboult mustang racer smart watch 1.43'' amoled display, rotating bezel, bt calling, 150+watchfaces, 500 nits brightness, ai voice assistant, spo2 monitoring, 120+ sports mode (apex blue)",3999.0,4.5,153.0,True,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,goboult mustang racer smart watch,Mid-Range,0
"fire‑boltt phoenix pro round smart watch 1.39″ display with bluetooth calling,ai voice assistant,spo2 & heart rate monitor, 120+ sports modes,ip67 waterproof metal smart watch for men & women - silver",1299.0,3.7,6200.0,True,,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire‑boltt phoenix pro round smart,Budget,0
"fire-boltt phoenix ultra smart watch 1.39"" hd display, bluetooth calling, ai voice assistant, 120 sports modes, ip67 waterproof, spo2 monitor smart watch for man & woman - rainbow",1299.0,3.9,100000.0,True,,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,fire-boltt phoenix ultra smart watch,Budget,0
"fire‑boltt ninja call pro plus bluetooth calling smart watch, 1.83″ hd display,ai voice assistant, 120+ sports modes, ip67 waterproof, spo2 & heart rate monitor smartwatch for men & women - gold black",1099.0,3.9,120000.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire‑boltt ninja call pro plus,Budget,0
"gamesir q18 kids smart watch 1.44"" tft display 3g / 4g sim support, learning & gaming apps, gift watch, waterproof, lbs tracking/gps, 2 way calling smart watch for boys & girls (black)",1399.0,3.0,245.0,False,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,gamesir q18 kids smart watch,Budget,0
"noise pulse 4 max smart watch with ai create (india's 1st ever with unlimited watch faces), ai search, 1.96"" amoled display, functional crown, premium metallic finish, health suite (rose pink)",2499.0,4.0,85100.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise pulse 4 max smart,Budget,1
"boat storm verge, 1.72"" (4.4 cm) unisex design, auravue display with 20% higher brightness, premium metal body, 80+ sports mode, bluetooth calling, smart watch for men & women (active black)",1599.0,4.0,127.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"boat storm verge, 1.72"" (4.4",Budget,0
"fire-boltt ninja x ring smart watch 1.96"" always on display bluetooth calling, voice assistant, spo2 & heart rate, 120+ sports modes, ip67 waterproof smartwatch for men & women - wine nylon",2499.0,4.0,3100.0,True,Limited time deal,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire-boltt ninja x ring smart,Budget,1
"fire‑boltt phoenix pro round smart watch 1.39″ display with bluetooth calling, ai voice assistant, spo2 & heart rate monitor, 120+ sports modes,ip67 waterproof metal smart watch for men & women - gold",1299.0,3.7,6200.0,True,Limited time deal,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire‑boltt phoenix pro round smart,Budget,0
"titan celestor 1.43"" amoled smart watch with built-in gps, advanced health intelligence, ai voice assistant, aluminium case, 100+ sports modes, water resistance – smartwatch for men & women (black)",9995.0,4.0,411.0,True,,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"titan celestor 1.43"" amoled smart",Premium,0
"noise pro 6 max smart watch:intelligent ai, endless ai watch faces, ai companion, 1.96” amoled, stainless steel build, built-in gps, 5 atm, en2 processor, for ios & android(pure titanium)",7999.0,4.0,24100.0,True,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise pro 6 max smart,Premium,1
"fire-boltt glitz women smart watch with 1.19” amoled display, bluetooth calling, rotating crown, always on display, 1000 nits brightness, ip68 waterproof warm copper",2499.0,4.1,1100.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,fire-boltt glitz women smart watch,Budget,1
"fire-boltt rise smart watch 1.85″ hd display with bluetooth calling, ai voice assistant, rotating crown, spo2 & heart rate monitor, 120+ sports modes, smart watch for men & women - cinnamon slate",1099.0,3.7,6200.0,True,Limited time deal,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt rise smart watch 1.85″,Budget,0
"fire-boltt ninja call pro max bluetooth calling smart watch, 2.01"" hd display, 120+ sports modes, health suite, ai voice assistance, spo2 & heart rate monitor smartwatch for men & women - gold black",1199.0,3.9,120000.0,True,,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt ninja call pro max,Budget,0
